./org/jfree/chart/labels/BoxAndWhiskerXYToolTipGenerator.java,.org.jfree.chart.labels,BoxAndWhiskerXYToolTipGenerator,9
./org/jfree/chart/labels/PieToolTipGenerator.java,.org.jfree.chart.labels,PieToolTipGenerator,9
./org/jfree/chart/labels/SymbolicXYItemLabelGenerator.java,.org.jfree.chart.labels,SymbolicXYItemLabelGenerator,15
./org/jfree/chart/labels/ItemLabelAnchor.java,.org.jfree.chart.labels,ItemLabelAnchor,13
./org/jfree/chart/labels/IntervalCategoryToolTipGenerator.java,.org.jfree.chart.labels,IntervalCategoryToolTipGenerator,8
./org/jfree/chart/labels/StandardCategoryToolTipGenerator.java,.org.jfree.chart.labels,StandardCategoryToolTipGenerator,10
./org/jfree/chart/labels/IntervalXYToolTipGenerator.java,.org.jfree.chart.labels,IntervalXYToolTipGenerator,10
./org/jfree/chart/labels/AbstractPieItemLabelGenerator.java,.org.jfree.chart.labels,AbstractPieItemLabelGenerator,9
./org/jfree/chart/labels/BubbleXYItemLabelGenerator.java,.org.jfree.chart.labels,BubbleXYItemLabelGenerator,11
./org/jfree/chart/labels/StandardXYItemLabelGenerator.java,.org.jfree.chart.labels,StandardXYItemLabelGenerator,6
./org/jfree/chart/labels/XYZToolTipGenerator.java,.org.jfree.chart.labels,XYZToolTipGenerator,6
./org/jfree/chart/labels/XYItemLabelGenerator.java,.org.jfree.chart.labels,XYItemLabelGenerator,17
./org/jfree/chart/labels/BoxAndWhiskerToolTipGenerator.java,.org.jfree.chart.labels,BoxAndWhiskerToolTipGenerator,10
./org/jfree/chart/labels/IntervalXYItemLabelGenerator.java,.org.jfree.chart.labels,IntervalXYItemLabelGenerator,9
./org/jfree/chart/labels/CategoryToolTipGenerator.java,.org.jfree.chart.labels,CategoryToolTipGenerator,14
./org/jfree/chart/labels/package-info.java,.org.jfree.chart.labels,package-info,0
./org/jfree/chart/labels/StandardCrosshairLabelGenerator.java,.org.jfree.chart.labels,StandardCrosshairLabelGenerator,6
./org/jfree/chart/labels/AbstractXYItemLabelGenerator.java,.org.jfree.chart.labels,AbstractXYItemLabelGenerator,13
./org/jfree/chart/labels/StandardXYSeriesLabelGenerator.java,.org.jfree.chart.labels,StandardXYSeriesLabelGenerator,10
./org/jfree/chart/labels/XYSeriesLabelGenerator.java,.org.jfree.chart.labels,XYSeriesLabelGenerator,14
./org/jfree/chart/labels/PieSectionLabelGenerator.java,.org.jfree.chart.labels,PieSectionLabelGenerator,6
./org/jfree/chart/labels/StandardFlowLabelGenerator.java,.org.jfree.chart.labels,StandardFlowLabelGenerator,7
./org/jfree/chart/labels/StandardPieToolTipGenerator.java,.org.jfree.chart.labels,StandardPieToolTipGenerator,7
./org/jfree/chart/labels/StandardXYZToolTipGenerator.java,.org.jfree.chart.labels,StandardXYZToolTipGenerator,10
./org/jfree/chart/labels/StandardXYToolTipGenerator.java,.org.jfree.chart.labels,StandardXYToolTipGenerator,13
./org/jfree/chart/labels/AbstractCategoryItemLabelGenerator.java,.org.jfree.chart.labels,AbstractCategoryItemLabelGenerator,12
./org/jfree/chart/labels/XYToolTipGenerator.java,.org.jfree.chart.labels,XYToolTipGenerator,27
./org/jfree/chart/labels/IntervalCategoryItemLabelGenerator.java,.org.jfree.chart.labels,IntervalCategoryItemLabelGenerator,8
./org/jfree/chart/labels/CategorySeriesLabelGenerator.java,.org.jfree.chart.labels,CategorySeriesLabelGenerator,7
./org/jfree/chart/labels/CustomXYToolTipGenerator.java,.org.jfree.chart.labels,CustomXYToolTipGenerator,6
./org/jfree/chart/labels/StandardCategoryItemLabelGenerator.java,.org.jfree.chart.labels,StandardCategoryItemLabelGenerator,9
./org/jfree/chart/labels/CategoryItemLabelGenerator.java,.org.jfree.chart.labels,CategoryItemLabelGenerator,23
./org/jfree/chart/labels/HighLowItemLabelGenerator.java,.org.jfree.chart.labels,HighLowItemLabelGenerator,13
./org/jfree/chart/labels/FlowLabelGenerator.java,.org.jfree.chart.labels,FlowLabelGenerator,6
./org/jfree/chart/labels/CrosshairLabelGenerator.java,.org.jfree.chart.labels,CrosshairLabelGenerator,4
./org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,.org.jfree.chart.labels,StandardPieSectionLabelGenerator,8
./org/jfree/chart/title/CompositeTitle.java,.org.jfree.chart.title,CompositeTitle,15
./org/jfree/chart/title/package-info.java,.org.jfree.chart.title,package-info,0
./org/jfree/chart/title/DateTitle.java,.org.jfree.chart.title,DateTitle,7
./org/jfree/chart/title/ImageTitle.java,.org.jfree.chart.title,ImageTitle,9
./org/jfree/chart/title/ShortTextTitle.java,.org.jfree.chart.title,ShortTextTitle,9
./org/jfree/chart/title/Title.java,.org.jfree.chart.title,Title,35
./org/jfree/chart/title/TextTitle.java,.org.jfree.chart.title,TextTitle,35
./org/jfree/chart/urls/TimeSeriesURLGenerator.java,.org.jfree.chart.urls,TimeSeriesURLGenerator,8
./org/jfree/chart/urls/CategoryURLGenerator.java,.org.jfree.chart.urls,CategoryURLGenerator,18
./org/jfree/chart/urls/CustomPieURLGenerator.java,.org.jfree.chart.urls,CustomPieURLGenerator,8
./org/jfree/chart/urls/CustomCategoryURLGenerator.java,.org.jfree.chart.urls,CustomCategoryURLGenerator,6
./org/jfree/chart/urls/PieURLGenerator.java,.org.jfree.chart.urls,PieURLGenerator,10
./org/jfree/chart/urls/StandardXYURLGenerator.java,.org.jfree.chart.urls,StandardXYURLGenerator,8
./org/jfree/chart/urls/StandardXYZURLGenerator.java,.org.jfree.chart.urls,StandardXYZURLGenerator,7
./org/jfree/chart/urls/package-info.java,.org.jfree.chart.urls,package-info,0
./org/jfree/chart/urls/StandardPieURLGenerator.java,.org.jfree.chart.urls,StandardPieURLGenerator,6
./org/jfree/chart/urls/StandardCategoryURLGenerator.java,.org.jfree.chart.urls,StandardCategoryURLGenerator,8
./org/jfree/chart/urls/XYZURLGenerator.java,.org.jfree.chart.urls,XYZURLGenerator,7
./org/jfree/chart/urls/CustomXYURLGenerator.java,.org.jfree.chart.urls,CustomXYURLGenerator,6
./org/jfree/chart/urls/XYURLGenerator.java,.org.jfree.chart.urls,XYURLGenerator,23
./org/jfree/chart/api/Layer.java,.org.jfree.chart.api,Layer,23
./org/jfree/chart/api/VerticalAlignment.java,.org.jfree.chart.api,VerticalAlignment,9
./org/jfree/chart/api/LengthAdjustmentType.java,.org.jfree.chart.api,LengthAdjustmentType,7
./org/jfree/chart/api/UnitType.java,.org.jfree.chart.api,UnitType,9
./org/jfree/chart/api/PublicCloneable.java,.org.jfree.chart.api,PublicCloneable,161
./org/jfree/chart/api/TableOrder.java,.org.jfree.chart.api,TableOrder,5
./org/jfree/chart/api/RectangleEdge.java,.org.jfree.chart.api,RectangleEdge,93
./org/jfree/chart/api/RectangleAlignment.java,.org.jfree.chart.api,RectangleAlignment,4
./org/jfree/chart/api/RectangleAnchor.java,.org.jfree.chart.api,RectangleAnchor,20
./org/jfree/chart/api/package-info.java,.org.jfree.chart.api,package-info,1
./org/jfree/chart/api/XYCoordinateType.java,.org.jfree.chart.api,XYCoordinateType,3
./org/jfree/chart/api/SortOrder.java,.org.jfree.chart.api,SortOrder,7
./org/jfree/chart/api/HorizontalAlignment.java,.org.jfree.chart.api,HorizontalAlignment,10
./org/jfree/chart/api/Rotation.java,.org.jfree.chart.api,Rotation,30
./org/jfree/chart/api/RectangleInsets.java,.org.jfree.chart.api,RectangleInsets,48
./org/jfree/chart/swing/Overlay.java,.org.jfree.chart.swing,Overlay,9
./org/jfree/chart/swing/ChartPanel.java,.org.jfree.chart.swing,ChartPanel,43
./org/jfree/chart/swing/ChartMouseListener.java,.org.jfree.chart.swing,ChartMouseListener,5
./org/jfree/chart/swing/ApplicationFrame.java,.org.jfree.chart.swing,ApplicationFrame,1
./org/jfree/chart/swing/DefaultSelectionZoomStrategy.java,.org.jfree.chart.swing,DefaultSelectionZoomStrategy,4
./org/jfree/chart/swing/NumberCellRenderer.java,.org.jfree.chart.swing,NumberCellRenderer,3
./org/jfree/chart/swing/ChartFrame.java,.org.jfree.chart.swing,ChartFrame,2
